V3RD,V4RD,V5RD,V3SRD,V4SRD,LSIRD,TanakaRD,V3IS,V4IS,V5IS,V3SIS,V4SIS,LSIIS,TanakaIS,Prop,Prop_class
-15.0387,-12.8651,-8.4446,-23.2629,-19.2942,0.0275478,0.489443,-19.9514,-18.9421,-7.85304,-24.5616,-22.9666,0.194513,1.04397,0.292434722,0
-20.5566,-12.4725,-7.09275,-27.316,-13.9352,0.203483,1.11196,-21.6322,-21.4801,-7.25923,-26.4065,-21.2768,0.355111,1.37935,0.549880266,0
-22.4007,-20.7707,-7.88492,-25.262,-17.3827,0.0356019,0.576,-25.3684,-22.8647,-4.69218,-27.4865,-24.7632,0.18563,1.01142,0.610996664,0
-16.355,-12.9745,-5.53063,-20.8245,-19.0521,0.0564113,0.463261,-21.1908,-15.9309,-5.01382,-25.048,-24.9768,0.192574,1.03142,0.651635289,0
-19.8013,-17.7107,-6.76204,-19.8702,-14.6292,0.236161,1.16934,-21.5456,-19.5924,-6.33214,-22.2313,-17.2415,0.121222,0.832968,1.14892352,1
-21.5768,-14.3958,-5.54916,-26.2827,-12.8788,0.141504,0.0608542,-23.6387,-22.8343,-6.08775,-28.6878,-22.2435,0.106229,0.820916,0.279706985,0
-21.2668,-18.4556,-6.84609,-23.8648,-22.9846,0.183685,1.0026,-21.7976,-21.534,-6.33665,-24.5346,-24.4356,0.242451,1.1458,0.347950339,0
-22.2869,-21.9889,-4.97916,-25.2616,-20.6145,0.134356,0.935401,-24.4518,-23.9355,-5.33168,-27.6965,-20.5374,0.22264,1.11625,0.848119438,0
-14.5474,-9.87239,-7.81988,-20.5284,2.74863,0.0442271,0.0236423,-22.0711,-18.4029,-9.25365,-26.0816,-23.5738,0.0856266,0.760264,0.269116223,0
-22.4092,-10.8552,-6.77517,-22.7426,-12.3128,0.128336,0.933115,-26.0634,-23.271,-6.90276,-27.4186,-27.2414,0.282839,1.2515,0.421935439,0
-17.1205,-14.5474,-8.58545,-25.2095,-14.0109,0.0837349,0.797156,-22.5297,-18.4029,-6.05749,-25.8086,-23.9175,0.309795,1.31453,1.89317179,1
-19.9984,-18.7176,-7.4808,-24.9532,-22.9302,0.193587,1.05636,-21.9647,-20.4015,-5.97028,-28.9407,-25.41,0.34492,1.37686,0.598071575,0
-14.6451,-9.0942,-7.44551,-19.3476,-11.114,0.193296,1.06571,-18.3164,-17.5901,-6.87556,-27.5861,-22.6399,0.24785,1.16339,0.652028322,0
-18.1785,-9.40231,-5.91401,-17.948,-16.345,0.0739942,0.739915,-21.0009,-20.5884,-5.94887,-27.1543,-22.1278,0.293144,1.25799,0.342266262,0
-21.224,-20.2011,-8.127,-23.5899,-20.4481,0.136213,0.901066,-22.5279,-21.2618,-6.92041,-28.2908,-25.5513,0.224776,1.11948,0.484005213,0
-12.8536,-5.25665,-4.72829,-16.739,-6.96887,0.0507645,0.641482,-21.883,-19.7707,-5.63655,-25.5649,-24.9886,0.261951,1.19229,0.362957954,0
-22.544,-15.4495,-5.11516,-26.5008,-16.238,0.0735125,0.733573,-22.1279,-19.3853,-7.08301,-26.4041,-21.0438,0.121966,0.847498,0.415253073,0
-18.8117,-18.4519,-7.42178,-23.8115,-19.303,0.0839178,0.762556,-19.1593,-18.9961,-5.1925,-24.3643,-24.1117,0.353075,1.3853,0.305174232,0
-15.3718,-10.357,-4.62577,-16.1288,-5.79684,0.129085,-0.02881,-16.7592,-12.0776,-4.82028,-17.179,-16.133,0.0346543,0.438291,0.337477148,0
-22.1546,-17.5595,-9.10705,-24.789,-24.0503,0.0739615,0.629869,-22.9096,-22.4527,-6.90428,-26.9882,-25.7955,0.137859,0.890408,0.201888576,0
-21.805,-20.5623,-5.24884,-20.9315,-19.4651,0.19204,1.04384,-23.6805,-21.5669,-6.54638,-24.8858,-24.7118,0.286365,1.25275,0.219835967,0
-20.3814,-15.3155,-8.51618,-20.2358,-20.1639,0.157657,0.968913,-23.5622,-20.0121,-8.88028,-24.7441,-24.5708,0.198599,1.04079,0.282243133,0
-23.4203,-17.0291,-6.51249,-28.9809,-21.8475,0.0901539,0.786896,-25.9902,-25.3101,-5.02445,-29.5968,-27.9143,0.367101,1.40583,0.326004118,0
-19.7795,-19.5229,-6.864,-26.6594,-17.0066,0.0953106,0.791403,-22.9511,-20.173,-5.97854,-26.2882,-24.115,0.119509,0.887919,0.288611203,0
-22.5763,-12.4523,-10.6602,-24.2137,-19.0832,0.0219876,0.368921,-22.3133,-21.7565,-11.2348,-27.8337,-24.2083,0.0931186,0.569987,0.629627824,0
-22.202,-18.4127,-7.18941,-26.1502,-24.0327,0.0913829,0.74777,-25.1525,-22.7141,-7.19311,-27.8256,-24.6373,0.236206,1.13226,0.982324302,0
-22.0232,-19.6674,-5.05511,-26.6711,-20.1413,0.0803507,0.767482,-21.7599,-21.7567,-5.13206,-25.4033,-19.6183,0.16093,0.957291,0.753158808,0
-22.1654,-16.7026,-10.357,-20.497,-17.8615,0.155883,1.05052,-22.0086,-21.6334,-12.0776,-24.8938,-23.4274,0.179183,1.0996,0.38055408,0
-17.0024,-13.9473,-5.43227,-11.2273,-9.4299,0.0153464,-0.169788,-24.436,-21.3756,-6.21621,-24.6803,-18.4699,0.020968,0.441483,0.822089791,0
-23.1512,-17.5772,-4.82844,-30.9775,-30.5469,0.0280059,0.471971,-22.4228,-20.8978,-5.79341,-28.1341,-26.5184,0.214363,1.08011,0.61469543,0
-17.0083,-15.5786,-7.28482,-18.2437,-15.0486,0.104944,0.82985,-19.5746,-14.5948,-6.31987,-23.6274,-16.0858,0.240302,1.18343,0.461175889,0
-17.0322,-16.1182,-7.76518,-17.447,-14.6074,0.0285965,0.470125,-19.1451,-18.3877,-7.56619,-26.1087,-19.2407,0.0609485,0.717046,0.495065689,0
-16.2845,-15.6844,-8.45711,-25.0652,-19.9069,0.0695108,0.654417,-23.9895,-23.7085,-7.07235,-31.2288,-28.7011,0.185137,1.01042,0.942407608,0
-23.6941,-22.6473,-5.65032,-28.92,-24.8596,0.0603332,0.518738,-25.7552,-22.9347,-5.76463,-30.3798,-26.1786,0.0687234,0.737647,0.268469453,0
-22.2388,-20.9826,-5.11993,-23.1947,-21.697,0.122962,0.852506,-26.0478,-24.208,-5.10155,-31.0649,-22.0067,0.243214,1.14558,0.256795913,0
-18.3433,-12.2228,-9.78755,-21.512,-17.1819,0.0328524,0.268791,-20.6492,-18.7084,-9.03626,-21.0435,-20.6913,0.123296,0.900675,0.772236884,0
-23.7028,-10.9744,-4.93263,-23.9183,-18.4704,0.203529,1.11747,-26.2542,-23.633,-5.61993,-26.7302,-22.468,0.343952,1.36635,0.346825153,0
-22.0433,-20.9663,-5.16244,-27.2444,-21.2069,0.137888,0.909536,-21.5917,-21.586,-5.68674,-28.0473,-23.4497,0.182696,0.99972,0.315193921,0
-23.7117,-23.122,-5.63452,-28.6802,-21.7429,0.250751,1.17327,-24.1361,-23.0746,-5.68267,-30.0253,-23.3698,0.324103,1.32334,0.420819372,0
-23.332,-22.4046,-5.98589,-28.0161,-23.3667,0.143363,0.938798,-26.2641,-24.7419,-6.06836,-30.4887,-22.0568,0.275102,1.21639,0.602792323,0
-20.5341,-14.4609,-6.57477,-25.7646,-19.9842,0.145961,0.942623,-20.4069,-19.0983,-6.47422,-27.8309,-21.0162,0.20468,1.05232,1.43155885,1
-18.256,-12.6758,-7.03546,-26.4425,-23.2975,0.0573265,0.695474,-24.5953,-20.7242,-5.5369,-24.7962,-24.0361,0.130793,0.895881,0.575486064,0
-17.6562,-16.9368,-6.40495,-20.5646,-9.82354,0.032947,0.561951,-24.1405,-23.3895,-6.02665,-25.9888,-19.9172,0.150038,0.912397,1.07859647,1
-22.2534,-16.6558,-4.85998,-28.661,-17.0648,0.0592621,0.583475,-22.2079,-21.9322,-5.85734,-30.8925,-22.8109,0.307769,1.28812,0.526835442,0
-18.1951,-16.0046,-9.25384,-24.1498,-22.0867,0.0186135,0.447813,-19.9079,-19.8979,-8.54622,-26.5503,-24.6467,0.139229,0.902986,0.733620286,0
-19.6061,-19.574,-10.8619,-16.2273,-13.1751,0.0478193,0.658385,-21.4957,-19.9383,-9.92383,-21.5594,-21.0847,0.0691575,0.702058,0.720658481,0
-23.5512,-16.0326,-7.35244,-29.6618,-15.74,0.070092,0.287325,-23.7762,-17.2899,-6.30986,-29.5801,-20.2312,0.101321,0.744907,0.584928989,0
-22.0656,-20.2242,-6.71805,-26.0548,-23.4313,0.282602,1.31193,-23.0704,-20.1076,-7.00912,-28.2695,-25.2076,0.394547,1.46055,1.1515516,1
-17.6653,-15.1578,-12.3187,-25.3747,-23.0714,0.0742062,0.441161,-19.3572,-19.0757,-11.2181,-30.9874,-22.425,0.112485,0.878721,1.4130044,1
-21.2659,-21.18,-6.35906,-25.7628,-25.4134,0.138517,0.925337,-20.0601,-20.0053,-8.49363,-25.3979,-17.1711,0.22355,1.0983,0.450579911,0
-22.9574,-12.18,-7.73965,-26.5689,-20.7509,0.189545,1.04004,-23.0742,-20.678,-7.39257,-29.1314,-26.6705,0.294084,1.26435,0.848673642,0
-21.5354,-21.3669,-5.77847,-22.7165,-21.5609,0.171894,1.00781,-25.4001,-21.7322,-4.35148,-26.8973,-26.1336,0.272106,1.21897,0.686852932,0
-20.5189,-6.70753,-4.61544,-19.3431,-14.1865,0.0564316,0.666785,-19.364,-18.662,-4.26507,-25.0221,-22.9245,0.35477,1.42222,0.464531034,0
-18.1164,-12.7428,-8.76546,-20.8877,-20.1795,0.0734823,0.605618,-24.1712,-21.9115,-6.90372,-29.7955,-27.9442,0.188073,1.00694,1.89843202,1
-22.6788,-18.7662,-6.40029,-27.3539,-20.1754,0.028822,0.497622,-25.32,-21.2778,-8.56076,-26.7046,-24.7102,0.0647392,0.712529,0.29729709,0
-24.4966,-19.7457,-7.18941,-24.8678,-23.8211,0.268491,1.26601,-24.5831,-21.9825,-7.19311,-26.813,-24.8174,0.283431,1.2494,5.77611256,1
-15.5613,-15.006,-5.9329,-20.6448,-12.2632,0.0673018,0.496846,-22.5191,-19.3231,-6.40734,-22.8255,-21.9361,0.154581,0.927495,0.668588161,0
-19.3191,-11.2231,-4.32596,-26.2059,-15.8102,0.083763,0.213297,-22.4991,-14.6789,-5.05168,-30.5604,-19.8902,0.0505796,0.611019,0.389445424,0
-24.3484,-21.5617,-9.31703,-29.24,-29.1523,0.0938835,0.620039,-22.3406,-19.7603,-5.71419,-26.1422,-25.5422,0.229925,1.12146,0.272311479,0
-16.9681,-13.1278,-10.5897,-20.7212,-13.3415,0.0449252,0.248165,-20.6202,-18.7507,-7.67299,-27.0528,-20.0903,0.207628,1.06473,0.578734457,0
-17.407,-15.4097,-6.88115,-25.394,-19.3505,0.0765761,0.761656,-22.3033,-16.7985,-8.23319,-33.1335,-21.5765,0.26564,1.20194,0.458423316,0
-24.3875,-7.1511,-6.20342,-26.6485,-9.40895,0.113903,0.898332,-25.6375,-21.5308,-6.34696,-26.6386,-24.8967,0.335142,1.35728,0.177821964,0
-16.6166,-7.16617,-6.88389,-26.1172,-4.20712,0.183343,1.02506,-17.4764,-15.4788,-7.65998,-26.5317,-16.2676,0.195151,1.04253,0.334863752,0
-23.8518,-21.9478,-5.09342,-29.7213,-29.3896,0.201756,1.12303,-27.9955,-27.1343,-6.00551,-35.2846,-34.5799,0.353065,1.3834,0.601278484,0
-22.3509,-19.2561,-6.46329,-30.8758,-23.087,0.112084,0.891816,-24.4729,-5.68306,-5.51489,-25.3887,-16.8235,0.104155,0.818518,1.28547192,1
-19.9416,-14.0914,-5.66919,-27.5298,-18.6662,0.205079,1.08562,-23.7448,-23.21,-5.74514,-32.4002,-29.3549,0.212353,1.08472,0.659448385,0
-18.5248,-10.4411,-7.91099,-19.5416,-14.6877,0.192254,1.07577,-26.0797,-22.4982,-5.34769,-27.9035,-25.2841,0.250307,1.16555,0.513994634,0
-20.7229,-10.7033,-8.29934,-23.8685,-16.8967,0.255325,1.19906,-20.6409,-19.2598,-6.09957,-25.7721,-22.7752,0.393922,1.46304,0.341898203,0
-20.4898,-16.4006,-4.68528,-20.9803,-16.2258,0.101275,0.786356,-25.6249,-22.4657,-5.45505,-26.1808,-20.306,0.234927,1.13074,0.368230313,0
-18.451,-15.8127,-5.562,-27.4879,-24.5014,0.0958008,0.846654,-22.6017,-20.0662,-3.60607,-29.3797,-24.1189,0.255931,1.175,0.471725732,0
-24.8774,-15.6322,-6.43968,-23.9522,-19.7503,0.0389614,0.400674,-25.6656,-18.949,-6.01325,-26.8559,-25.0414,0.167902,0.967587,0.34326154,0
-13.1236,-9.27001,-7.94376,-18.268,-9.85794,0.0266169,0.446656,-22.5867,-21.0514,-7.06263,-26.3827,-25.4995,0.276318,1.22478,0.525367379,0
-20.4821,-16.0186,-7.39298,-25.6129,-24.5638,0.029799,0.470889,-23.0278,-20.5679,-6.65515,-28.2947,-27.2516,0.208913,1.07614,0.407689124,0
-21.914,-21.6153,-6.25118,-24.9502,-23.9261,0.197343,1.07817,-25.8704,-25.8065,-6.67011,-26.4539,-23.5413,0.233245,1.13288,0.215531126,0
-20.4883,-15.9583,-6.04171,-22.1303,-15.7188,0.156374,1.00151,-25.872,-20.4597,-4.48706,-27.7727,-22.0437,0.240594,1.15301,0.253957987,0
-19.3907,-16.9231,-5.17484,-22.5617,-19.5916,0.0362579,0.307189,-21.6091,-21.2223,-4.61413,-20.8272,-20.6728,0.0216055,0.336711,0.308835298,0
-20.3836,-20.3499,-7.72832,-24.0291,-22.9358,0.169761,0.995663,-23.694,-21.2722,-6.57004,-26.3746,-25.395,0.290435,1.25215,0.634936392,0
-20.7307,-17.7086,-6.90422,-29.1584,-27.1228,0.124857,0.94439,-23.3566,-19.8354,-16.0957,-33.7192,-20.1755,0.179382,1.08537,0.764405489,0
-14.919,-13.6945,-7.47917,-16.4686,-12.9401,0.0771388,0.680102,-21.8346,-20.9084,-7.50446,-23.2254,-20.4473,0.160986,0.959779,0.417425185,0
-11.3455,-9.19077,-9.14214,-16.1452,-15.4446,0.04657,0.650136,-19.7455,-18.796,-8.39748,-24.3404,-19.4833,0.140726,0.91465,0.39042291,0
-18.8145,-15.5372,-7.52494,-24.2723,-19.0848,0.0565282,0.68379,-20.2817,-19.2803,-9.12247,-25.9463,-21.0399,0.128059,0.857231,0.370486438,0
-19.4996,-7.26232,-5.94029,-22.5567,-14.3449,0.109333,0.860847,-20.6821,-17.7246,-9.32026,-27.1791,-21.9348,0.185705,1.01072,0.497155786,0
-18.6816,-15.2416,-6.18012,-25.2193,-20.5874,0.0359715,0.492939,-21.9397,-19.9163,-6.13933,-24.3094,-22.9343,0.109855,0.86818,1.18623066,1
-21.3967,-16.3398,-5.27888,-19.8774,-13.8931,0.0977855,0.835566,-22.0923,-21.8867,-5.45527,-23.8476,-18.2391,0.253229,1.17971,1.0375942,1
-23.8486,-23.7399,-7.8612,-28.4281,-27.9551,0.163398,1.01639,-24.0057,-21.923,-7.21035,-29.7948,-27.1326,0.28857,1.26481,1.17681348,1
-20.3203,-17.7301,-6.94141,-26.8922,-23.1162,0.0862824,0.798829,-22.7169,-20.9369,-6.24383,-27.2891,-26.7773,0.113659,0.866215,0.378472507,0
-19.6213,-19.4589,-5.26105,-21.6327,-20.1055,0.185869,1.03037,-23.0886,-18.4931,-6.41523,-22.9254,-20.383,0.206855,1.06889,0.744389772,0
-19.6187,-16.1715,-10.4272,-26.682,-25.9045,0.0721464,0.731084,-23.2276,-21.3788,-8.09205,-28.6613,-28.1759,0.231595,1.11547,0.437653363,0
-17.2504,-16.8957,-5.7646,-18.2313,-17.7006,0.0835894,0.800226,-21.7028,-19.1276,-6.06654,-21.4675,-19.5599,0.114938,0.888103,0.289030313,0
-21.6911,-15.9924,-7.91356,-27.4544,-12.9084,0.198472,1.07235,-24.1216,-21.1135,-6.90712,-29.3863,-20.524,0.11461,0.891154,0.841584384,0
-19.9854,-19.4685,-15.673,-26.4237,-25.5734,0.134321,0.992286,-22.5974,-20.5434,-20.222,-28.121,-27.0684,0.233493,1.26304,0.250843912,0
-23.2584,-19.7829,-5.71686,-25.6882,-23.8191,0.204754,1.09625,-25.1641,-24.2278,-6.01101,-25.6611,-22.7126,0.106776,0.821847,1.25670826,1
-19.4739,-17.867,-7.62395,-25.7812,-19.9562,0.157123,0.962122,-25.9252,-19.8619,-9.8019,-28.1974,-25.0973,0.0968814,0.829518,1.3123982,1
-17.2632,-16.8211,-5.36137,-20.0099,-13.9675,0.253113,1.19854,-22.1497,-21.8787,-4.88986,-25.7728,-24.9196,0.306287,1.30721,0.293274015,0
-22.1477,-17.6229,-6.63768,-20.0213,-15.7923,0.0767942,0.751028,-21.4955,-21.4389,-6.64165,-24.2814,-20.1494,0.25455,1.19033,0.471055448,0
-18.4539,-15.6976,-5.4345,-23.95,-20.9799,0.0775738,0.783023,-20.8948,-16.8871,-6.31986,-25.1934,-23.024,0.241769,1.15689,1.37078905,1
-16.0198,-14.5842,-6.33058,-20.3113,-15.7429,0.0954429,0.791353,-19.3971,-17.9684,-6.24254,-21.0443,-20.686,0.170586,0.974596,0.660589457,0
-21.965,-21.1101,-5.0574,-23.7587,-23.2383,0.145273,0.940805,-24.9632,-23.5441,-6.38568,-28.5607,-24.2158,0.3042,1.2777,0.577321947,0
-22.998,-22.8972,-6.47028,-24.9686,-24.317,0.180497,1.01365,-24.7075,-18.5184,-6.60365,-24.3421,-23.5784,0.234049,1.1464,0.453405768,0
-18.5534,-18.411,-7.64464,-26.2425,-23.4248,0.103796,0.82588,-23.4505,-20.1087,-7.6522,-27.506,-25.7138,0.261501,1.19542,0.278290838,0
-19.973,-18.4379,-6.27517,-24.5153,-21.2561,0.273697,1.24126,-20.9225,-20.5844,-7.18176,-23.3062,-22.1298,0.249971,1.15853,0.367274821,0
-17.6716,-13.8901,-7.1547,-19.8355,-14.9692,0.048521,0.505074,-21.9962,-20.7374,-7.59294,-23.6185,-22.8059,0.108063,0.87538,0.526058614,0
-19.68,-15.0438,-8.76065,-27.4397,-17.6169,0.100347,0.868232,-22.2998,-18.966,-6.70955,-29.041,-27.631,0.237206,1.13956,0.75463587,0
-14.2605,-9.15062,-5.25559,-22.1699,1.30969,0.122106,0.85662,-22.2264,-5.50428,-5.27984,-25.483,6.67513,0.0608361,0.632933,0.292307615,0
-17.2403,-7.08847,-6.11379,-20.3084,-11.0295,0.0813368,0.802033,-20.2506,-18.9369,-6.0789,-26.9359,-20.9645,0.294095,1.26548,0.516291201,0
-19.0384,-15.8106,-5.15659,-19.2097,-18.434,0.269298,1.25944,-23.1079,-22.2025,-4.35777,-23.628,-19.617,0.346797,1.37315,0.474500537,0
-17.1727,-7.0468,-6.16772,-30.2464,-15.2357,0.0412852,0.635297,-22.2659,-18.411,-7.71342,-30.8954,-28.024,0.105616,0.857762,0.449826747,0
-20.5721,-15.2894,-6.24751,-20.4462,-16.7579,0.101784,0.237887,-22.1895,-19.4037,-6.68601,-23.8738,-19.1385,0.0770803,0.670167,0.385145992,0
-23.8445,-22.2651,-5.48186,-23.4946,-23.1247,0.147888,0.93013,-24.7093,-23.4198,-5.53117,-28.1197,-27.6469,0.286687,1.25845,0.272109091,0
-24.853,-20.8587,-7.08848,-27.1101,-21.905,0.322204,1.37311,-25.0477,-21.7716,-6.73685,-27.9794,-26.3524,0.443916,1.54681,0.345364541,0
-16.7579,-16.1524,-6.25142,-20.0901,-16.9935,0.0753588,0.719827,-23.1977,-21.5344,-6.46845,-24.4123,-23.2099,0.12974,0.942168,0.939454794,0
-18.0881,-8.36014,-4.00598,-15.2778,-10.7675,0.101723,0.805281,-17.6665,-15.8994,-3.85932,-14.7974,-14.0211,0.159738,0.938435,0.314647734,0
-22.3296,-20.8591,-5.08416,-22.0922,-17.5361,0.216076,1.10103,-20.2958,-18.8481,-6.46888,-21.8613,-21.0565,0.146136,0.924281,0.31552884,0
-21.6185,-16.2609,-6.0516,-24.1284,-22.5787,0.0730981,0.768186,-24.2514,-22.3946,-6.11062,-26.1256,-25.3415,0.334181,1.342,0.433692485,0
-19.8781,-16.318,-11.6119,-22.8577,-20.6358,0.0309962,0.528844,-20.6633,-20.552,-9.68867,-24.584,-20.4272,0.0692468,0.732641,0.834219694,0
-19.9409,-19.2515,-11.8984,-27.4276,-20.715,0.036725,0.51978,-21.3877,-21.2679,-8.38783,-25.2263,-22.396,0.199672,1.04664,1.03596866,1
-19.9722,-18.3693,-5.16759,-25.4138,-17.1348,0.334712,1.35873,-21.8092,-19.7918,-5.59636,-24.1356,-21.151,0.347962,1.37693,0.368009061,0
-20.4093,-18.0304,-6.0029,-24.9101,-24.1129,0.226019,1.15409,-22.6099,-20.4856,-7.50891,-31.2961,-25.0028,0.200777,1.04547,0.920699596,0
-20.5439,-20.044,-8.31631,-28.1001,-26.3357,0.0652438,0.672443,-23.7012,-21.3407,-7.24391,-27.6137,-27.2546,0.192454,1.03408,0.59142971,0
-21.2035,-15.5988,-5.86736,-25.8571,-17.5686,0.214986,1.14902,-23.192,-22.0489,-6.26662,-26.851,-22.8917,0.297228,1.28931,0.974194169,0
-19.4539,-16.9546,-5.1901,-21.3208,-20.997,0.288876,1.26473,-20.9463,-20.7882,-5.68022,-27.1634,-25.803,0.248,1.16616,0.307061076,0
-17.9709,-17.798,-6.64447,-23.0905,-19.2011,0.203123,1.08002,-22.7346,-20.234,-6.14304,-27.4142,-24.467,0.285981,1.24799,0.44417873,0
-15.4074,-9.50297,-7.71768,-20.4108,-17.8409,0.178194,1.05054,-27.0697,-19.0631,-7.28874,-27.2436,-26.7227,0.318818,1.32779,0.874210835,0
-22.2591,-14.1733,-6.42694,-16.8857,-11.9359,0.216475,1.10615,-21.6678,-14.4577,-6.48715,-23.86,-15.2976,0.117293,0.882618,0.628166258,0
-17.2211,-15.5525,-4.76247,-20.9809,-18.9013,0.183903,1.05419,-27.2056,-18.4538,-4.60805,-31.4858,-21.1173,0.29245,1.25855,0.925986171,0
-18.8017,-11.55,-5.34398,-21.4087,-18.0484,0.0723031,0.712807,-23.2516,-21.1141,-5.30706,-25.5555,-25.2016,0.20462,1.064,0.491818428,0
-23.1289,-13.1914,-6.74285,-20.1525,-18.3732,0.126036,0.866051,-22.1847,-20.1901,-5.80749,-24.2055,-21.0455,0.267302,1.2086,0.250072569,0
-17.1717,-15.0115,-5.90187,-23.8121,-16.0681,0.0365142,0.545504,-22.9479,-21.5939,-6.19589,-27.9969,-21.1889,0.10037,0.821097,0.356869191,0
-23.3631,-22.7974,-6.43126,-28.7685,-16.9117,0.0378357,0.494858,-25.0834,-24.965,-5.30282,-28.4677,-27.5109,0.0713426,0.389431,1.25205338,1
-18.9281,-15.195,-8.7464,-21.5597,-18.5771,0.156734,0.992733,-22.3458,-20.7422,-5.64089,-25.5788,-22.6272,0.360197,1.39582,0.741284251,0
-19.8222,-15.3197,-6.67592,-23.4932,-20.0872,0.0633942,0.713545,-20.2433,-19.3262,-6.64751,-24.1796,-15.6783,0.123439,0.879721,0.698626995,0
-21.1019,-19.5829,-5.83647,-23.3036,-22.8642,0.14475,0.918166,-21.3671,-20.8755,-5.82194,-25.5409,-24.3776,0.277164,1.24121,0.790461302,0
-24.7222,-8.8987,-7.30429,-28.6716,-5.13642,0.228732,1.14363,-21.218,-20.9922,-9.10492,-29.4762,-28.1448,0.247229,1.17933,0.25850907,0
-22.3418,-17.7012,-8.16232,-23.136,-15.9963,0.0914436,0.78144,-22.8893,-18.7057,-5.4535,-26.7932,-22.2625,0.110584,0.874026,2.4534266,1
-25.6631,-21.2931,-6.51252,-28.5761,-20.6565,0.141045,0.917616,-27.2219,-21.706,-5.84216,-31.2593,-21.3397,0.351983,1.38721,1.38734615,1
-21.6737,-16.8976,-5.87508,-22.1764,-19.2065,0.166215,1.03328,-24.0703,-24.0565,-7.65467,-32.3208,-18.7643,0.195956,1.03852,1.43898332,1
-24.5326,-15.2609,-6.59962,-28.5277,-13.6225,0.0193589,0.414014,-23.9741,-23.3968,-6.73044,-26.5889,-26.5547,0.0911528,0.828798,2.71641397,1
-21.4758,-17.3281,-6.00013,-25.1571,-22.3217,0.219932,1.13274,-21.8644,-20.9835,-4.63988,-25.6202,-23.9726,0.444967,1.55007,1.21674204,1
-19.7294,-16.2154,-7.45663,-26.0386,-20.1088,0.153406,0.928266,-23.8398,-17.6711,-9.03789,-27.1074,-27.0992,0.234659,1.13306,1.94640315,1
-19.4222,-13.8765,-5.52752,-23.6616,-17.6403,0.126283,0.917838,-22.9607,-21.5468,-6.61503,-28.6092,-23.1509,0.243374,1.17787,0.515485406,0
-25.7873,-17.7089,-9.32508,-26.4364,-21.1797,0.124354,0.857731,-27.3682,-22.2595,-6.47866,-27.1548,-24.8583,0.262304,1.18642,0.900880337,0
-23.9079,-20.8546,-4.81654,-28.4449,-14.9278,0.315969,1.36015,-25.3447,-25.33,-4.76938,-29.1328,-24.3615,0.360269,1.39677,0.381253958,0
-17.4129,-9.92871,-9.86135,-27.0095,-19.5731,0.0449761,0.38936,-24.7527,-23.9026,-8.24225,-33.0502,-31.0659,0.18635,1.00824,0.368053049,0
-24.1055,-16.372,-6.87934,-25.8855,-24.9205,0.228464,1.13788,-26.5631,-23.4688,-5.33132,-28.9149,-26.3173,0.217726,1.09377,2.53213215,1
-23.6127,-22.4881,-4.85097,-25.558,-21.0397,0.0662379,0.511445,-25.3746,-22.8903,-5.60112,-26.7353,-22.8741,0.238137,1.15001,0.552269578,0
-21.1928,-15.1745,-5.93367,-22.8398,-21.8178,0.228786,1.11227,-20.8381,-20.7523,-6.32503,-25.8561,-22.9777,0.344034,1.36435,0.44980967,0
-20.4548,-16.9546,-5.41914,-19.7754,-18.4438,0.131403,0.898243,-21.1654,-20.7882,-5.58592,-24.3413,-21.3927,0.234121,1.12145,0.466906041,0
-22.9208,-20.3322,-8.84736,-31.4732,-22.544,0.0115444,0.159296,-27.37,-19.5831,-7.78722,-30.1555,-27.1341,0.173802,0.97278,0.70390135,0
-18.9217,-16.7406,-7.30937,-22.4519,-22.2887,0.140768,0.947562,-23.0933,-21.9082,-4.85451,-23.709,-23.3861,0.188057,1.01655,0.246147498,0
-17.1565,-9.94366,-6.80422,-20.2804,13.4466,0.00745638,0.217101,-22.6732,-8.4516,-6.80746,-6.597,7.14149,0.0189278,0.383298,1.01235151,1
-17.1778,-15.6933,-7.02091,-26.6376,-18.4847,0.0488085,0.672303,-21.5845,-20.7148,-7.01993,-26.6832,-25.3997,0.0992118,0.827318,0.926292956,0
-17.7801,-8.4221,-5.21353,-20.5766,-14.0594,0.0636032,0.693804,-18.9301,-18.4104,-8.06836,-22.2423,-20.8722,0.207559,1.07532,0.470742255,0
-24.7366,-19.3641,-5.94655,-23.5216,-20.9904,0.146773,0.920391,-26.3261,-22.6377,-4.37298,-26.4024,-25.2573,0.211111,1.08436,0.45646441,0
-21.7517,-21.0464,-12.259,-25.9731,-21.4056,0.0585967,0.695858,-25.1428,-24.9814,-5.94132,-30.013,-27.1572,0.11558,0.863789,0.811342537,0
-22.9671,-20.9613,-5.86129,-26.6021,-21.4897,0.200265,1.06638,-22.1669,-20.8012,-5.87901,-24.5118,-18.3082,0.185806,1.02151,1.31161833,1
-21.1699,-17.1826,-6.53995,-23.31,-19.6143,0.0403152,0.579039,-22.9657,-19.3367,-7.80238,-32.2193,-23.3592,0.186782,1.00877,0.770266354,0
-19.6131,-16.9702,-5.75158,-24.3464,-17.1293,0.0200334,0.330956,-23.313,-23.0312,-7.25255,-28.4839,-23.2886,0.173792,0.977912,0.588599563,0
-24.9527,-15.2219,-5.94404,-29.0142,-27.0564,0.134999,0.890926,-23.6301,-23.1396,-5.4817,-32.2706,-25.9148,0.328858,1.34089,0.311817735,0
